cardinality of set,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
bool_band,,,,,,,,,,,,,,,,,,,,,
smyth-correct,0,0,8,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.0789,0.07899999999999999,0.0405,0.007600000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.0399,0.0431,0.0392,0.042100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.02970399999981,0.03058899999974,0.03117500000009,0.031160000000019998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
list_hd,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,5,8,9,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
burst-correct,0,0,7,8,9,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,7,8,9,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.05890000000000001,0.08779999999999999,0.0985,0.1312,0.1753,1.2234,3.3119,12.036999999999999,0.974,3.3640000000000003,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.10170000000000001,0.0945,0.0816,0.08739999999999999,0.1542,0.13169999999999998,0.14909999999999998,0.1331,0.1098,0.07819999999999999,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.027170000000069996,0.02779099999998,0.02838599999972,0.0291259999999,0.029087999999990004,0.02891099999987,0.02902900000025,0.02888600000005,0.02847199999974,0.02988700000015,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
list_tl,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,5,9,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
burst-correct,0,0,5,9,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,5,9,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.0093,0.0197,0.0266,0.0581,0.0621,0.0661,0.09079999999999999,0.5243,0.6456999999999999,4.8073,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.19019999999999998,0.34840000000000004,0.3022,0.23500000000000001,0.378,0.2227,0.22,0.22319999999999998,0.3031,0.2306,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.02534200000014,0.02631100000007,0.027286999999889996,0.027417999999649997,0.027233999999899998,0.02720999999996,0.026191999999810003,0.027174000000040003,0.02748399999994,0.02809199999977,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
list_last,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,0,6,8,9,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
burst-correct,0,0,0,3,6,9,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,0,0,1,3,7,10,9,10,9,9,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,1,6,9,9,10,10,10,10,9,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.0055,0.07730000000000001,0.1915,0.20890000000000003,0.6700999999999999,1.5241,3.6693000000000002,27.979299999999995,31.2954,202.2383,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.5287,1.7519999999999998,1.2809000000000001,1.0255999999999998,4.2655,2.8590999999999998,3.556,5.0858,1.4615,6.7155000000000005,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.02863599999977,0.17341100000028997,0.054887,0.06482499999970001,0.11620100000034003,0.07131699999991,0.07320200000028,0.07328600000007,0.07342700000003999,0.06607099999997,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
list_take,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,0,1,5,3,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0
burst-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,0,0,2,1,2,5,7,9,8,7,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,3,1,4,7,7,9,9,7,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.042300000000000004,1.1736000000000002,5.3046,16.6142,10.713499999999998,212.06590000000003,149.7012,115.905,52.771,6.9373,0,0,0,0,0,0,0,0,0
burst-time,0,0,2.8302,70.749,38.3777,7.9275,150.3822,78.2406,57.5579,0,0,1.0681,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.045247999999910006,0.08535100000018,0.23514299999986998,0.12622999999975,0.27124600000005,0.7596730000001,0.36161199999998,0.5270559999995901,0.4944879999999,0.43641900000006,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,4,5,8,8,8,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,1,4,8,7,6,7,7,9,10,7,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
list_drop,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,0,1,6,4,4,7,7,4,3,1,0,0,0,0,0,0,0,0,0
burst-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,0,0,2,1,4,6,7,8,7,10,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,3,2,4,7,8,9,7,10,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.028299999999999995,0.262,3.3833,2.2027,17.916099999999997,165.62840000000003,370.394,106.8611,130.20309999999998,109.1592,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.2025,1.0556999999999999,0.5934,0.6401000000000001,112.2738,25.304200000000005,21.7558,11.7614,1.7405,0,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.04273000000012,0.06550799999967999,0.24148600000040998,0.24208299999981003,0.17752000000050003,0.239591,0.29957900000001003,0.38360999999951,0.27849199999962,0.438948,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,2,5,5,9,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,1,5,1,3,5,7,7,8,10,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
list_nth,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,0,1,3,5,7,9,7,5,1,2,0,0,0,0,0,0,0,0,0
burst-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,0,0,1,5,4,2,7,8,9,6,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,1,5,4,2,7,8,9,6,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.023,0.6781999999999999,1.9398,43.7995,44.6704,142.4277,206.55550000000002,240.169,115.37020000000001,18.0689,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.1779,38.21510000000001,12.270199999999999,115.29200000000002,3.1395000000000004,12.4833,6.1542,25.3902,4.3086,81.72200000000001,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.03691200000024,0.09518700000024,1.6995820000001098,9.733312000000103,8.505909000000191,14.781830999999881,0.3570220000001,0.45852499999999996,0.496677,0.5422779999999001,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,1,0,3,5,8,8,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,1,4,5,6,4,8,8,8,6,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
list_sum,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,0,7,10,10,10,10,9,10,10,10,0,0,0,0,0,0,0,0,0
burst-correct,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.0756,0.24330000000000002,0.4027000000000001,1.5103000000000002,21.5042,9.6634,5.7878,25.2044,15.9588,51.0018,0,0,0,0,0,0,0,0,0
burst-time,0,0,4.3283,24.8463,26.4064,9.737,39.503800000000005,13.254200000000003,37.808699999999995,13.823800000000002,10.886400000000002,23.773500000000002,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.2845609999999,0.2902350000002,0.2938699999999999,0.30117400000019995,0.31158599999979997,0.3285929999997,0.32655500000020005,0.3380909999998,0.35184299999960006,0.35332599999970005,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
list_length,,,,,,,,,,,,,,,,,,,,,
count,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syrupcorrect,0,0,8,8,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-correct,0,0,0,6,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-correct,0,0,0,6,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-rec-correct,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-sof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-nosol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptime,0,0,0.0822,0.09899999999999999,0.1573,0.2017,1.9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-time,0,0,0.3196,56.51250000000001,26.110399999999995,81.0781,8.2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-time,0,0,0.04013699999995999,0.04655699999967999,0.03768700000002,0.03547599999979,0.03437099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
syruptimeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burst-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smyth-timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
